idx,block,trial,stimuli,reward,response,trialtype,regret
21,2,35,blue/green,40,blue,catch,0
21,2,36,red/blue,60,red,decision,20
21,2,37,yellow/red,20,yellow,catch,40
21,2,38,green/blue,40,green,catch,40
21,2,39,red/blue,60,red,decision,0
21,2,40,red/green,60,red,catch,0
21,3,1,blue/yellow,20,yellow,catch,20
21,3,2,yellow/green,20,yellow,decision,0
21,3,3,green/blue,80,blue,catch,0
21,3,4,blue/yellow,80,blue,catch,0
21,3,5,green/yellow,40,green,decision,0
21,3,6,red/blue,60,red,decision,20
21,3,7,red/blue,60,red,decision,0
21,3,8,blue/red,40,blue,decision,20
21,3,9,yellow/blue,20,yellow,catch,60
21,3,10,red/blue,60,red,decision,0
21,3,11,red/blue,60,red,decision,0
21,3,12,green/yellow,40,green,decision,0
21,3,13,yellow/blue,20,yellow,catch,60
21,3,14,yellow/red,20,yellow,catch,40
21,3,15,green/yellow,40,green,decision,0
21,3,16,red/blue,60,red,decision,20
21,3,17,blue/red,40,blue,decision,20
21,3,18,yellow/green,20,yellow,decision,0
21,3,19,yellow/red,20,yellow,catch,40
21,3,20,yellow/blue,20,yellow,catch,20
21,3,21,red/yellow,60,red,catch,0
21,3,22,yellow/blue,20,yellow,catch,20
21,3,23,blue/red,40,blue,decision,20
21,3,24,red/blue,60,red,decision,0
21,3,25,red/blue,80,blue,decision,0
21,3,26,green/blue,0,green,catch,40
21,3,27,yellow/green,20,yellow,decision,0
21,3,28,green/yellow,0,green,decision,20
21,3,29,red/blue,80,blue,decision,0
21,3,30,red/green,60,red,catch,0
21,3,31,red/green,60,red,catch,0
21,3,32,green/yellow,0,green,decision,20
21,3,33,blue/green,80,blue,catch,0
21,3,34,blue/red,40,blue,decision,20
21,3,35,red/blue,60,red,decision,0
21,3,36,red/blue,40,blue,decision,20
21,3,37,green/blue,0,green,catch,40
21,3,38,red/blue,60,red,decision,20
21,3,39,red/blue,60,red,decision,0
21,3,40,blue/green,40,blue,catch,0
21,4,1,green/red,0,green,catch,60
21,4,2,blue/red,80,blue,decision,0
21,4,3,yellow/green,0,green,decision,20
21,4,4,green/yellow,20,yellow,decision,0
21,4,5,red/blue,60,red,decision,0
21,4,6,red/green,60,red,catch,0
21,4,7,green/blue,0,green,catch,80
21,4,8,red/blue,60,red,decision,0
21,4,9,yellow/red,20,yellow,catch,40
21,4,10,yellow/green,40,green,decision,0
21,4,11,blue/red,40,blue,decision,20
21,4,12,blue/red,80,blue,decision,0
21,4,13,red/yellow,60,red,catch,0
21,4,14,green/yellow,0,green,decision,20
21,4,15,green/yellow,40,green,decision,0
21,4,16,green/yellow,0,green,decision,20
21,4,17,red/blue,60,red,decision,20
21,4,18,green/blue,0,green,catch,80
21,4,19,green/yellow,0,green,decision,20
21,4,20,blue/red,80,blue,decision,0
21,4,21,blue/yellow,40,blue,catch,0
21,4,22,blue/green,80,blue,catch,0
21,4,23,green/yellow,0,green,decision,20
21,4,24,green/blue,40,green,catch,0
21,4,25,yellow/green,20,yellow,decision,0
21,4,26,blue/yellow,80,blue,catch,0
21,4,27,yellow/blue,20,yellow,catch,20
21,4,28,blue/red,60,red,decision,0
21,4,29,blue/red,80,blue,decision,0
21,4,30,green/blue,0,green,catch,80
21,4,31,yellow/green,20,yellow,decision,0
21,4,32,yellow/red,20,yellow,catch,40
21,4,33,red/green,60,red,catch,0
21,4,34,red/blue,60,red,decision,20
21,4,35,yellow/green,20,yellow,decision,0
21,4,36,blue/red,60,red,decision,0
21,4,37,yellow/green,20,yellow,decision,0
21,4,38,red/blue,60,red,decision,0
21,4,39,green/blue,40,green,catch,0
21,4,40,red/yellow,60,red,catch,0
21,5,1,green/yellow,0,green,decision,20
21,5,2,green/yellow,0,green,decision,20
21,5,3,red/green,60,red,catch,0
21,5,4,blue/red,40,blue,decision,20
21,5,5,blue/red,40,blue,decision,20
21,5,6,yellow/green,20,yellow,decision,0
21,5,7,blue/red,80,blue,decision,0
21,5,8,yellow/red,60,red,catch,0
21,5,9,green/yellow,0,green,decision,20
21,5,10,red/green,60,red,catch,0
21,5,11,yellow/green,20,yellow,decision,0
21,5,12,red/green,60,red,catch,0
21,5,13,blue/green,40,blue,catch,0
21,5,14,blue/yellow,40,blue,catch,0
21,5,15,yellow/green,20,yellow,decision,20
21,5,16,red/green,60,red,catch,0
21,5,17,red/blue,60,red,decision,0
21,5,18,green/yellow,40,green,decision,0
21,5,19,blue/red,40,blue,decision,20
21,5,20,blue/green,40,blue,catch,0
21,5,21,yellow/green,20,yellow,decision,20
21,5,22,green/yellow,0,green,decision,20
21,5,23,green/blue,40,green,catch,40
21,5,24,green/yellow,40,green,decision,0
21,5,25,blue/red,40,blue,decision,20
21,5,26,green/yellow,0,green,decision,20
21,5,27,blue/red,80,blue,decision,0
21,5,28,green/blue,40,green,catch,0
21,5,29,blue/red,60,red,decision,0
21,5,30,green/yellow,40,green,decision,0
21,5,31,yellow/blue,20,yellow,catch,60
21,5,32,red/green,60,red,catch,0
21,5,33,blue/red,40,blue,decision,20
21,5,34,green/yellow,0,green,decision,20
21,5,35,red/blue,60,red,decision,20
21,5,36,blue/green,40,blue,catch,0
21,5,37,red/green,60,red,catch,0
21,5,38,blue/red,80,blue,decision,0
21,5,39,blue/yellow,80,blue,catch,0
21,5,40,green/red,60,red,catch,0
21,6,1,red/blue,40,blue,decision,20
21,6,2,green/blue,0,green,catch,80
21,6,3,green/yellow,0,green,decision,20
21,6,4,yellow/red,20,yellow,catch,40
21,6,5,red/blue,60,red,decision,20
21,6,6,green/blue,0,green,catch,80
21,6,7,yellow/green,20,yellow,decision,0
21,6,8,yellow/green,20,yellow,decision,0
21,6,9,blue/yellow,40,blue,catch,0
21,6,10,red/blue,60,red,decision,0
21,6,11,yellow/blue,20,yellow,catch,60
21,6,12,blue/red,80,blue,decision,0
21,6,13,yellow/blue,20,yellow,catch,60
21,6,14,blue/yellow,40,blue,catch,0
21,6,15,yellow/red,20,yellow,catch,40
21,6,16,blue/red,80,blue,decision,0
21,6,17,yellow/blue,20,yellow,catch,20
21,6,18,green/red,0,green,catch,60
21,6,19,blue/red,80,blue,decision,0
21,6,20,red/yellow,60,red,catch,0
21,6,21,green/red,0,green,catch,60
21,6,22,green/yellow,40,green,decision,0
21,6,23,blue/green,80,blue,catch,0
21,6,24,green/yellow,40,green,decision,0
21,6,25,yellow/green,20,yellow,decision,0
21,6,26,green/yellow,40,green,decision,0
21,6,27,red/blue,60,red,decision,0
21,6,28,yellow/green,0,green,decision,20
21,6,29,red/green,0,green,catch,60
21,6,30,blue/green,0,green,catch,40
21,6,31,red/green,60,red,catch,0
21,6,32,red/blue,40,blue,decision,20
21,6,33,red/blue,60,red,decision,0
21,6,34,yellow/green,20,yellow,decision,20
21,6,35,green/yellow,40,green,decision,0
21,6,36,green/yellow,40,green,decision,0
21,6,37,blue/red,80,blue,decision,0
21,6,38,yellow/green,20,yellow,decision,0
21,6,39,yellow/green,20,yellow,decision,20
21,6,40,red/blue,60,red,decision,0
22,1,1,red/yellow,60,red,catch,0
22,1,2,green/red,40,green,catch,20
22,1,3,blue/green,80,blue,catch,0
22,1,4,yellow/green,20,yellow,decision,0
22,1,5,yellow/red,20,yellow,catch,40
22,1,6,green/yellow,40,green,decision,0
22,1,7,red/blue,60,red,decision,20
22,1,8,blue/green,40,blue,catch,0
22,1,9,green/red,40,green,catch,20
22,1,10,blue/red,80,blue,decision,0
22,1,11,green/yellow,40,green,decision,0
22,1,12,yellow/green,20,yellow,decision,20
22,1,13,red/green,60,red,catch,0
22,1,14,yellow/green,20,yellow,decision,20
22,1,15,blue/red,40,blue,decision,20
22,1,16,green/yellow,20,yellow,decision,0
22,1,17,red/yellow,60,red,catch,0
22,1,18,yellow/blue,20,yellow,catch,60
22,1,19,green/blue,0,green,catch,40
22,1,20,red/yellow,60,red,catch,0
22,1,21,red/blue,60,red,decision,20
22,1,22,yellow/green,20,yellow,decision,20
22,1,23,yellow/red,20,yellow,catch,40
22,1,24,red/blue,60,red,decision,0
22,1,25,yellow/green,20,yellow,decision,20
22,1,26,green/red,0,green,catch,60
22,1,27,red/blue,60,red,decision,20
22,1,28,blue/red,80,blue,decision,0
22,1,29,blue/red,40,blue,decision,20
22,1,30,blue/red,80,blue,decision,0
22,1,31,green/yellow,20,yellow,decision,0
22,1,32,green/yellow,0,green,decision,20
22,1,33,blue/red,40,blue,decision,20
22,1,34,red/yellow,60,red,catch,0
22,1,35,green/yellow,0,green,decision,20
22,1,36,red/blue,60,red,decision,0
22,1,37,red/yellow,60,red,catch,0
22,1,38,blue/red,80,blue,decision,0
22,1,39,blue/green,80,blue,catch,0
22,1,40,blue/red,40,blue,decision,20
22,2,1,red/blue,60,red,decision,0
22,2,2,yellow/blue,80,blue,catch,0
22,2,3,red/blue,60,red,decision,20
22,2,4,green/yellow,40,green,decision,0
22,2,5,blue/yellow,80,blue,catch,0
22,2,6,red/blue,60,red,decision,20
22,2,7,yellow/green,20,yellow,decision,20
22,2,8,blue/yellow,40,blue,catch,0
22,2,9,yellow/green,20,yellow,decision,20
22,2,10,red/yellow,60,red,catch,0
22,2,11,green/yellow,40,green,decision,0
22,2,12,red/blue,60,red,decision,0
22,2,13,green/yellow,0,green,decision,20
22,2,14,yellow/red,20,yellow,catch,40
22,2,15,red/blue,60,red,decision,20
22,2,16,blue/red,40,blue,decision,20
22,2,17,green/yellow,40,green,decision,0
22,2,18,blue/red,80,blue,decision,0
22,2,19,red/blue,60,red,decision,20
22,2,20,green/blue,40,blue,catch,0
22,2,21,blue/green,40,blue,catch,0
22,2,22,green/yellow,40,green,decision,0
22,2,23,red/blue,60,red,decision,20
22,2,24,green/blue,80,blue,catch,0
22,2,25,yellow/blue,20,yellow,catch,60
22,2,26,green/red,60,red,catch,0
22,2,27,green/blue,0,green,catch,80
22,2,28,yellow/blue,20,yellow,catch,20
22,2,29,yellow/green,20,yellow,decision,0
22,2,30,red/green,60,red,catch,0
22,2,31,blue/red,40,blue,decision,20
22,2,32,red/yellow,20,yellow,catch,40
22,2,33,yellow/green,20,yellow,decision,0
22,2,34,yellow/green,20,yellow,decision,0
22,2,35,blue/red,40,blue,decision,20
22,2,36,red/blue,60,red,decision,20
22,2,37,blue/red,80,blue,decision,0
22,2,38,green/red,40,green,catch,20
22,2,39,yellow/green,0,green,decision,20
22,2,40,blue/yellow,20,yellow,catch,20
22,3,1,blue/yellow,40,blue,catch,0
22,3,2,green/yellow,0,green,decision,20
22,3,3,blue/red,80,blue,decision,0
22,3,4,red/blue,60,red,decision,20
22,3,5,red/blue,60,red,decision,20
22,3,6,yellow/green,20,yellow,decision,0
22,3,7,blue/green,40,blue,catch,0
22,3,8,green/yellow,40,green,decision,0
22,3,9,blue/yellow,80,blue,catch,0
22,3,10,blue/red,40,blue,decision,20
22,3,11,yellow/blue,20,yellow,catch,60
22,3,12,green/yellow,0,green,decision,20
22,3,13,yellow/blue,20,yellow,catch,20
22,3,14,red/blue,60,red,decision,20
22,3,15,red/green,60,red,catch,0
22,3,16,red/blue,60,red,decision,20
22,3,17,green/yellow,40,green,decision,0
22,3,18,blue/red,60,red,decision,20
22,3,19,green/yellow,40,green,decision,0
22,3,20,green/yellow,0,green,decision,20
22,3,21,red/yellow,60,red,catch,0
22,3,22,green/yellow,20,yellow,decision,20
22,3,23,blue/red,80,blue,decision,0
22,3,24,yellow/blue,20,yellow,catch,60
22,3,25,red/green,60,red,catch,0
22,3,26,blue/yellow,40,blue,catch,0
22,3,27,red/blue,60,red,decision,0
22,3,28,green/yellow,0,green,decision,20
22,3,29,red/blue,60,red,decision,20
22,3,30,green/blue,0,green,catch,40
22,3,31,red/blue,40,blue,decision,20
22,3,32,yellow/green,20,yellow,decision,20
22,3,33,yellow/green,20,yellow,decision,20
22,3,34,red/green,60,red,catch,0
22,3,35,yellow/green,0,green,decision,20
22,3,36,red/green,60,red,catch,0
22,3,37,yellow/red,20,yellow,catch,40
22,3,38,yellow/green,20,yellow,decision,0
22,3,39,red/yellow,60,red,catch,0
22,3,40,green/blue,40,green,catch,0
22,4,1,yellow/green,20,yellow,decision,20
22,4,2,green/blue,0,green,catch,40
22,4,3,red/green,60,red,catch,0
22,4,4,yellow/green,20,yellow,decision,20
22,4,5,green/yellow,40,green,decision,0
22,4,6,green/yellow,20,yellow,decision,20
22,4,7,blue/green,40,blue,catch,0
22,4,8,yellow/red,20,yellow,catch,40
22,4,9,green/yellow,0,green,decision,20
22,4,10,green/yellow,40,green,decision,0
22,4,11,blue/red,80,blue,decision,0
22,4,12,yellow/green,20,yellow,decision,0
22,4,13,red/blue,60,red,decision,0
22,4,14,blue/red,60,red,decision,0
22,4,15,green/yellow,20,yellow,decision,20
22,4,16,blue/yellow,80,blue,catch,0
22,4,17,green/blue,40,green,catch,0
22,4,18,yellow/green,20,yellow,decision,20
22,4,19,yellow/red,20,yellow,catch,40
22,4,20,blue/green,80,blue,catch,0
22,4,21,red/yellow,20,yellow,catch,40
22,4,22,green/red,0,green,catch,60
22,4,23,yellow/green,20,yellow,decision,0
22,4,24,green/blue,40,green,catch,40
22,4,25,yellow/green,20,yellow,decision,20
22,4,26,red/green,60,red,catch,0
22,4,27,yellow/blue,20,yellow,catch,20
22,4,28,red/blue,60,red,decision,0
22,4,29,blue/yellow,80,blue,catch,0
22,4,30,red/blue,60,red,decision,20
22,4,31,red/blue,60,red,decision,20
22,4,32,blue/green,40,blue,catch,0
22,4,33,blue/red,80,blue,decision,0
22,4,34,green/yellow,0,green,decision,20
22,4,35,green/yellow,0,green,decision,20
22,4,36,yellow/blue,20,yellow,catch,60
22,4,37,red/blue,80,blue,decision,0
22,4,38,red/blue,60,red,decision,0
22,4,39,yellow/green,20,yellow,decision,0
22,4,40,blue/red,80,blue,decision,0
22,5,1,red/yellow,60,red,catch,0
22,5,2,red/blue,60,red,decision,20
22,5,3,blue/green,40,green,catch,0
22,5,4,yellow/red,20,yellow,catch,40
22,5,5,green/red,0,green,catch,60
22,5,6,yellow/red,20,yellow,catch,40
22,5,7,red/blue,60,red,decision,0
22,5,8,yellow/green,20,yellow,decision,20
22,5,9,red/blue,60,red,decision,20
22,5,10,blue/yellow,80,blue,catch,0
22,5,11,blue/yellow,40,blue,catch,0
22,5,12,yellow/blue,20,yellow,catch,20
22,5,13,green/yellow,40,green,decision,0
22,5,14,blue/yellow,80,blue,catch,0
22,5,15,blue/red,80,blue,decision,0
22,5,16,green/yellow,0,green,decision,20
22,5,17,yellow/green,20,yellow,decision,0
22,5,18,blue/red,80,blue,decision,0
22,5,19,blue/yellow,20,yellow,catch,20
22,5,20,yellow/green,20,yellow,decision,0
22,5,21,yellow/green,20,yellow,decision,20
22,5,22,red/blue,60,red,decision,20
22,5,23,yellow/green,20,yellow,decision,20
22,5,24,blue/red,80,blue,decision,0
22,5,25,green/yellow,40,green,decision,0
22,5,26,green/blue,40,blue,catch,0
22,5,27,yellow/blue,20,yellow,catch,60
22,5,28,blue/green,80,blue,catch,0
22,5,29,yellow/green,20,yellow,decision,20
22,5,30,yellow/green,20,yellow,decision,0
22,5,31,red/blue,60,red,decision,0
22,5,32,red/blue,60,red,decision,0
22,5,33,blue/red,60,red,decision,20
22,5,34,blue/red,80,blue,decision,0
22,5,35,blue/green,40,blue,catch,0
22,5,36,red/green,60,red,catch,0
22,5,37,red/blue,60,red,decision,0
22,5,38,yellow/green,20,yellow,decision,20
22,5,39,green/blue,0,green,catch,40
22,5,40,green/yellow,40,green,decision,0
22,6,1,red/green,60,red,catch,0
22,6,2,blue/red,80,blue,decision,0
22,6,3,blue/red,40,blue,decision,20
22,6,4,blue/green,40,blue,catch,0
22,6,5,green/yellow,40,green,decision,0
22,6,6,red/blue,60,red,decision,0
22,6,7,red/blue,60,red,decision,0
22,6,8,blue/red,80,blue,decision,0
22,6,9,red/blue,80,blue,decision,0
22,6,10,yellow/blue,20,yellow,catch,20
22,6,11,yellow/green,20,yellow,decision,20
22,6,12,blue/red,60,red,decision,0
22,6,13,yellow/blue,20,yellow,catch,20
22,6,14,red/yellow,60,red,catch,0
22,6,15,blue/red,60,red,decision,20
22,6,16,green/red,0,green,catch,60
22,6,17,red/yellow,60,red,catch,0
22,6,18,green/yellow,20,yellow,decision,20
22,6,19,red/blue,60,red,decision,0
22,6,20,blue/yellow,20,yellow,catch,60
22,6,21,green/blue,80,blue,catch,0
22,6,22,yellow/green,20,yellow,decision,20
22,6,23,red/yellow,60,red,catch,0
22,6,24,yellow/green,20,yellow,decision,0
22,6,25,yellow/green,20,yellow,decision,20
22,6,26,yellow/green,20,yellow,decision,0
22,6,27,yellow/green,20,yellow,decision,20
22,6,28,blue/red,40,blue,decision,20
22,6,29,red/yellow,60,red,catch,0
22,6,30,blue/red,80,blue,decision,0
22,6,31,blue/yellow,40,blue,catch,0
22,6,32,green/red,0,green,catch,60
22,6,33,yellow/blue,20,yellow,catch,60
22,6,34,green/yellow,40,green,decision,0
22,6,35,red/blue,60,red,decision,0
22,6,36,blue/red,40,blue,decision,20
22,6,37,blue/red,40,blue,decision,20
22,6,38,blue/green,0,green,catch,80
22,6,39,yellow/green,20,yellow,decision,20
22,6,40,green/blue,0,green,catch,80
23,1,1,red/blue,40,blue,decision,20
23,1,2,red/blue,60,red,decision,20
23,1,3,red/blue,60,red,decision,20
23,1,4,yellow/green,20,yellow,decision,0
23,1,5,blue/green,40,blue,catch,0
23,1,6,yellow/red,20,yellow,catch,40
23,1,7,yellow/green,20,yellow,decision,0
23,1,8,red/yellow,60,red,catch,0
23,1,9,red/green,60,red,catch,0
23,1,10,blue/red,40,blue,decision,20
23,1,11,green/yellow,40,green,decision,0
23,1,12,blue/yellow,80,blue,catch,0
23,1,13,blue/red,40,blue,decision,20
23,1,14,yellow/green,0,green,decision,20
23,1,15,yellow/red,20,yellow,catch,40
23,1,16,blue/red,80,blue,decision,0
23,1,17,yellow/red,20,yellow,catch,40
23,1,18,green/blue,0,green,catch,40
23,1,19,yellow/green,20,yellow,decision,0
23,1,20,yellow/green,0,green,decision,20
23,1,21,yellow/green,20,yellow,decision,20
23,1,22,green/blue,40,green,catch,40
23,1,23,green/yellow,40,green,decision,0
23,1,24,blue/red,40,blue,decision,20
23,1,25,yellow/green,20,yellow,decision,0
23,1,26,green/blue,40,green,catch,40
23,1,27,blue/red,40,blue,decision,20
23,1,28,yellow/blue,20,yellow,catch,20
23,1,29,red/yellow,60,red,catch,0
23,1,30,green/yellow,0,green,decision,20
23,1,31,red/blue,60,red,decision,0
23,1,32,yellow/blue,20,yellow,catch,60
23,1,33,yellow/blue,20,yellow,catch,20
23,1,34,blue/red,40,blue,decision,20
23,1,35,red/blue,60,red,decision,0
23,1,36,red/blue,60,red,decision,20
23,1,37,blue/red,40,blue,decision,20
23,1,38,red/blue,60,red,decision,20
23,1,39,red/yellow,60,red,catch,0
23,1,40,red/yellow,60,red,catch,0
23,2,1,green/blue,80,blue,catch,0
23,2,2,green/yellow,0,green,decision,20
23,2,3,green/red,40,green,catch,20
23,2,4,red/blue,40,blue,decision,20
23,2,5,blue/red,40,blue,decision,20
23,2,6,green/yellow,0,green,decision,20
23,2,7,red/blue,60,red,decision,0
23,2,8,red/blue,60,red,decision,20
23,2,9,green/yellow,0,green,decision,20
23,2,10,green/blue,80,blue,catch,0
23,2,11,red/yellow,60,red,catch,0
23,2,12,yellow/red,20,yellow,catch,40
23,2,13,red/blue,60,red,decision,0
23,2,14,blue/red,40,blue,decision,20
23,2,15,red/blue,60,red,decision,20
23,2,16,red/blue,60,red,decision,20
23,2,17,blue/green,80,blue,catch,0
23,2,18,green/yellow,40,green,decision,0
23,2,19,red/blue,60,red,decision,0
23,2,20,blue/yellow,40,blue,catch,0
23,2,21,yellow/green,20,yellow,decision,20
23,2,22,red/blue,60,red,decision,20
23,2,23,red/blue,60,red,decision,0
23,2,24,green/blue,40,green,catch,40
23,2,25,yellow/blue,20,yellow,catch,20
23,2,26,green/red,0,green,catch,60
23,2,27,yellow/green,20,yellow,decision,0
23,2,28,green/yellow,0,green,decision,20
23,2,29,green/red,0,green,catch,60
23,2,30,red/yellow,60,red,catch,0
23,2,31,green/yellow,40,green,decision,0
23,2,32,red/blue,60,red,decision,0
23,2,33,green/red,40,green,catch,20
23,2,34,green/red,40,green,catch,20
23,2,35,green/yellow,0,green,decision,20
23,2,36,blue/red,40,blue,decision,20
23,2,37,blue/red,80,blue,decision,0
23,2,38,green/yellow,0,green,decision,20
23,2,39,yellow/red,20,yellow,catch,40
23,2,40,green/blue,40,green,catch,40
23,3,1,yellow/red,20,yellow,catch,40
23,3,2,green/yellow,40,green,decision,0
23,3,3,blue/yellow,40,blue,catch,0
23,3,4,green/blue,0,green,catch,40
23,3,5,yellow/blue,20,yellow,catch,20
23,3,6,red/green,60,red,catch,0
23,3,7,yellow/green,20,yellow,decision,0
23,3,8,green/blue,0,green,catch,40
23,3,9,blue/green,40,blue,catch,0
23,3,10,blue/red,80,blue,decision,0
23,3,11,green/yellow,40,green,decision,0
23,3,12,red/blue,60,red,decision,0
23,3,13,blue/red,40,blue,decision,20
23,3,14,blue/red,80,blue,decision,0
23,3,15,blue/red,80,blue,decision,0
23,3,16,red/blue,60,red,decision,20
23,3,17,blue/red,40,blue,decision,20
23,3,18,blue/red,60,red,decision,0
23,3,19,green/yellow,40,green,decision,0
23,3,20,yellow/red,20,yellow,catch,40
23,3,21,green/yellow,0,green,decision,20
23,3,22,green/yellow,40,green,decision,0
23,3,23,green/yellow,0,green,decision,20
23,3,24,yellow/green,20,yellow,decision,20
23,3,25,green/blue,0,green,catch,40
23,3,26,yellow/blue,20,yellow,catch,60
23,3,27,red/blue,60,red,decision,20
23,3,28,green/yellow,40,green,decision,0
23,3,29,yellow/green,20,yellow,decision,20
23,3,30,green/red,40,green,catch,20
23,3,31,red/blue,60,red,decision,0
23,3,32,blue/red,40,blue,decision,20
23,3,33,red/blue,60,red,decision,0
23,3,34,yellow/red,20,yellow,catch,40
23,3,35,blue/yellow,20,yellow,catch,60
23,3,36,red/yellow,60,red,catch,0
23,3,37,yellow/red,60,red,catch,0
23,3,38,blue/yellow,40,blue,catch,0
23,3,39,green/yellow,40,green,decision,0
23,3,40,red/blue,60,red,decision,20
23,4,1,yellow/red,20,yellow,catch,40
23,4,2,green/yellow,0,green,decision,20
23,4,3,red/green,60,red,catch,0
23,4,4,blue/green,80,blue,catch,0
23,4,5,red/green,60,red,catch,0
23,4,6,blue/green,40,blue,catch,0
23,4,7,green/yellow,40,green,decision,0
23,4,8,green/yellow,40,green,decision,0
23,4,9,red/blue,60,red,decision,0
23,4,10,red/yellow,60,red,catch,0
23,4,11,red/blue,60,red,decision,0
23,4,12,yellow/green,20,yellow,decision,20
23,4,13,blue/red,80,blue,decision,0
23,4,14,red/yellow,60,red,catch,0
23,4,15,blue/red,40,blue,decision,20
23,4,16,red/blue,60,red,decision,20
23,4,17,blue/yellow,40,blue,catch,0
23,4,18,red/blue,40,blue,decision,20
23,4,19,yellow/green,20,yellow,decision,0
23,4,20,green/red,0,green,catch,60
23,4,21,blue/green,40,blue,catch,0
23,4,22,blue/red,40,blue,decision,20
23,4,23,red/blue,80,blue,decision,0
23,4,24,red/yellow,60,red,catch,0
23,4,25,yellow/green,20,yellow,decision,0
23,4,26,yellow/green,20,yellow,decision,20
23,4,27,yellow/green,0,green,decision,20
23,4,28,green/yellow,40,green,decision,0
23,4,29,green/yellow,0,green,decision,20
23,4,30,green/yellow,40,green,decision,0
23,4,31,blue/green,80,blue,catch,0
23,4,32,blue/green,40,blue,catch,0
23,4,33,green/yellow,0,green,decision,20
23,4,34,blue/yellow,80,blue,catch,0
23,4,35,yellow/blue,20,yellow,catch,20
23,4,36,green/yellow,0,green,decision,20
23,4,37,green/yellow,40,green,decision,0
23,4,38,blue/red,40,blue,decision,20
23,4,39,red/green,60,red,catch,0
23,4,40,blue/red,80,blue,decision,0
23,5,1,blue/yellow,40,blue,catch,0
23,5,2,red/green,60,red,catch,0
23,5,3,green/yellow,0,green,decision,20
23,5,4,green/blue,40,green,catch,0
23,5,5,blue/green,80,blue,catch,0
23,5,6,red/yellow,60,red,catch,0
23,5,7,blue/red,40,blue,decision,20
23,5,8,yellow/green,20,yellow,decision,0
23,5,9,blue/yellow,40,blue,catch,0
23,5,10,green/yellow,40,green,decision,0
23,5,11,blue/red,40,blue,decision,20
23,5,12,green/red,0,green,catch,60
23,5,13,red/blue,60,red,decision,20
23,5,14,yellow/green,20,yellow,decision,0
23,5,15,green/blue,40,green,catch,40
23,5,16,red/blue,60,red,decision,0
23,5,17,yellow/green,20,yellow,decision,20
23,5,18,green/blue,0,green,catch,40
23,5,19,blue/red,80,blue,decision,0
23,5,20,red/blue,80,blue,decision,0
23,5,21,red/blue,60,red,decision,0
23,5,22,green/yellow,0,green,decision,20
23,5,23,green/yellow,40,green,decision,0
23,5,24,red/blue,60,red,decision,0
23,5,25,yellow/green,20,yellow,decision,20
23,5,26,yellow/blue,20,yellow,catch,20
23,5,27,green/blue,0,green,catch,80
23,5,28,green/yellow,20,yellow,decision,0
23,5,29,blue/red,80,blue,decision,0
23,5,30,red/blue,60,red,decision,20
23,5,31,green/red,40,green,catch,20
23,5,32,blue/yellow,40,blue,catch,0
23,5,33,blue/red,80,blue,decision,0
23,5,34,blue/green,40,green,catch,40
23,5,35,yellow/green,20,yellow,decision,0
23,5,36,red/blue,60,red,decision,20
23,5,37,blue/green,40,blue,catch,0
23,5,38,green/yellow,40,green,decision,0
23,5,39,blue/green,0,green,catch,80
23,5,40,yellow/green,40,green,decision,0
23,6,1,green/blue,40,green,catch,40
23,6,2,yellow/green,20,yellow,decision,20
23,6,3,yellow/green,0,green,decision,20
23,6,4,blue/red,40,blue,decision,20
23,6,5,yellow/green,20,yellow,decision,0
23,6,6,blue/yellow,40,blue,catch,0
23,6,7,green/yellow,40,green,decision,0
23,6,8,blue/green,80,blue,catch,0
23,6,9,yellow/green,20,yellow,decision,20
23,6,10,yellow/green,20,yellow,decision,20
23,6,11,green/blue,40,green,catch,40
23,6,12,yellow/green,20,yellow,decision,0
23,6,13,red/yellow,60,red,catch,0
23,6,14,red/yellow,60,red,catch,0
23,6,15,red/blue,60,red,decision,20
23,6,16,yellow/green,20,yellow,decision,0
23,6,17,yellow/red,60,red,catch,0
23,6,18,red/blue,60,red,decision,0
23,6,19,green/blue,80,blue,catch,0
23,6,20,yellow/green,20,yellow,decision,20
23,6,21,red/blue,60,red,decision,20
23,6,22,red/blue,60,red,decision,0
23,6,23,yellow/blue,20,yellow,catch,60
23,6,24,red/green,60,red,catch,0
23,6,25,yellow/red,20,yellow,catch,40
23,6,26,yellow/green,20,yellow,decision,0
23,6,27,blue/yellow,40,blue,catch,0
23,6,28,yellow/red,20,yellow,catch,40
23,6,29,green/yellow,0,green,decision,20
23,6,30,yellow/blue,20,yellow,catch,20
23,6,31,red/blue,60,red,decision,0
23,6,32,yellow/green,20,yellow,decision,20
23,6,33,yellow/green,20,yellow,decision,0
23,6,34,green/yellow,40,green,decision,0
23,6,35,blue/green,0,green,catch,40
23,6,36,blue/red,80,blue,decision,0
23,6,37,red/blue,60,red,decision,0
23,6,38,red/green,60,red,catch,0
23,6,39,red/blue,60,red,decision,20
23,6,40,yellow/green,20,yellow,decision,20
24,1,1,green/red,0,green,catch,60
24,1,2,blue/green,40,blue,catch,0
24,1,3,red/blue,40,blue,decision,20
24,1,4,green/red,40,green,catch,20
24,1,5,blue/yellow,40,blue,catch,0
24,1,6,red/blue,60,red,decision,0
24,1,7,blue/yellow,40,blue,catch,0
24,1,8,red/blue,60,red,decision,20
24,1,9,green/blue,40,green,catch,0
24,1,10,blue/red,80,blue,decision,0
24,1,11,green/yellow,20,yellow,decision,0
