Subject,Date,Session,Day,Trial,Left Path,Right Path,Path Taken,Notes
2767,10/2/2012,38,Day 7,2,purple(1),orange(0/2=2),left,
2767,10/2/2012,38,Day 7,3,green(2/4=4),yellow(3),left,
2767,10/2/2012,38,Day 7,4,yellow(3),purple(1),left,
2767,10/2/2012,38,Day 7,5,green(2/4=4),orange(0/2=0),left,
2767,10/2/2012,38,Day 7,6,yellow(3),green(2/4=2),left,
2767,10/2/2012,38,Day 7,7,orange(0/2=2),purple(1),right,
2767,10/2/2012,38,Day 7,8,purple(1),yellow(3),right,
2767,10/2/2012,38,Day 7,9,x,purple(1),right,
2767,10/2/2012,38,Day 7,10,orange(0/2=2),green(2/4=4),right,
2767,10/3/2012,39,Day 8,1,yellow(3),purple(1),left,
2767,10/3/2012,39,Day 8,2,purple(1),yellow(3),right,
2767,10/3/2012,39,Day 8,3,green(2/4=2),x,left,
2767,10/3/2012,39,Day 8,4,yellow(3),green(2/4=2),left,
2767,10/3/2012,39,Day 8,5,orange(0/2=0),purple(1),left,
2767,10/3/2012,39,Day 8,6,purple(1),orange(0/2=0),left,
2767,10/3/2012,39,Day 8,7,x,orange(0/2=2),went to left side 2 times and then to right side,
2767,10/3/2012,39,Day 8,8,green(2/4=4),yellow(3),right,
2767,10/3/2012,39,Day 8,9,green(2/4=2),orange(0/2=0),left,
2767,10/3/2012,39,Day 8,10,orange(0/2=2),green(2/4=2),right,
2767,10/4/2012,40,Day 1,1,purple(1),yellow(3),right,
2767,10/4/2012,40,Day 1,2,yellow(3),purple(1),left,
2767,10/4/2012,40,Day 1,3,orange(0/2=0),green(2/4=4),right,
2767,10/4/2012,40,Day 1,4,purple(1),orange(0/2=2),left,
2767,10/4/2012,40,Day 1,5,x,green(2/4=2),right,
2767,10/4/2012,40,Day 1,6,orange(0/2=0),purple(1),right,
2767,10/4/2012,40,Day 1,7,yellow(3),green(2/4=4),right,
2767,10/4/2012,40,Day 1,8,purple(1),x,left,
2767,10/4/2012,40,Day 1,9,green(2/4=4),yellow(3),right,
2767,10/4/2012,40,Day 1,10,green(2/4=2),orange(0/2=2),left,
2767,10/5/2012,41,Day 2,1,purple(1),yellow(3),right,
2767,10/5/2012,41,Day 2,2,yellow(3),purple(1),left,
2767,10/5/2012,41,Day 2,3,green(2/4=2),yellow(3),left,
2767,10/5/2012,41,Day 2,4,orange(0/2=0),purple(1),left,
2767,10/5/2012,41,Day 2,5,purple(1),orange(0/2=2),left,
2767,10/5/2012,41,Day 2,6,green(2/4=4),orange(0/2=2),left,
2767,10/5/2012,41,Day 2,7,yellow(3),green(2/4=2),right,
2767,10/5/2012,41,Day 2,8,orange(0/2=2),x,left,
2767,10/5/2012,41,Day 2,9,orange(0/2=0),green(2/4=2),right,
2767,10/5/2012,41,Day 2,10,x,yellow(3),right,
2767,10/9/2012,42,Day 3,1,orange(0/2=2),green(2/4=4),right,
2767,10/9/2012,42,Day 3,2,yellow(3),x,left,
2767,10/9/2012,42,Day 3,3,purple(1),yellow(3),right,
2767,10/9/2012,42,Day 3,4,yellow(3),green(2/4=2),left,
2767,10/9/2012,42,Day 3,5,yellow(3),purple(1),left,
2767,10/9/2012,42,Day 3,6,green(2/4=4),orange(0/2=0),left,
2767,10/9/2012,42,Day 3,7,orange(0/2=2),purple(1),left,
2767,10/9/2012,42,Day 3,8,purple(1),orange(0/2=2),right,
2767,10/9/2012,42,Day 3,9,green(2/4=4),yellow(3),left,
2767,10/9/2012,42,Day 3,10,x,purple(1),right,
2767,10/10/2012,43,Day 4,1,green(2/4=4),yellow(3),left,
2767,10/10/2012,43,Day 4,2,purple(1),yellow(3),right,
2767,10/10/2012,43,Day 4,3,orange(0/2=2),green(2/4=2),right,
2767,10/10/2012,43,Day 4,4,green(2/4=4),x,left,
2767,10/10/2012,43,Day 4,5,green(2/4=2),orange(0/2=0),left,
2767,10/10/2012,43,Day 4,6,yellow(3),green(2/4=2),left,
2767,10/10/2012,43,Day 4,7,orange(0/2=0),purple(1),right,
2767,10/10/2012,43,Day 4,8,yellow(3),purple(1),left,
2767,10/10/2012,43,Day 4,9,x,orange(0/2=0),left then right,
2767,10/10/2012,43,Day 4,10,purple(1),orange(0/2=0),right,
